condition,image_id,G_actual,G_neutral,Delta_G,cosine_sim
A,13876,9.661562944529578e-05,3.8832160498714074e-05,5.7783468946581706e-05,0.9991917610168457
A,13888,7.840607395337429e-06,6.086135545047e-05,-5.302074805513257e-05,0.9999871850013733
A,13878,9.473007230553776e-05,1.9896562662324868e-05,7.483350964321289e-05,0.9966427087783813
A,13881,3.9698232285445556e-05,0.0002758419723249972,-0.00023614374003955163,0.9989537000656128
A,13973,1.1166355761815794e-05,0.00013786541239824146,-0.00012669905663642567,0.9987800121307373
A,13981,0.0004959378275088966,4.441512544417492e-07,0.0004954936762544548,0.739519476890564
A,14030,8.438068471150473e-05,2.2300714164202873e-08,8.435838399734052e-05,0.7999069690704346
A,14016,0.0004079153877682984,0.0001422106579411775,0.0002657047298271209,0.9999207854270935
A,14096,5.4845491831656545e-05,7.032526241346204e-07,5.4142239207521925e-05,0.7116366624832153
A,14095,1.0239592484140303e-05,6.852003480162239e-06,3.3875890039780643e-06,0.9999459385871887
A,14113,1.9408778825891204e-05,0.0006922832690179348,-0.0006728744901920436,0.991924524307251
A,14080,4.6651777665829286e-05,0.00017674046102911234,-0.00013008868336328305,0.9979350566864014
A,14128,1.944061295944266e-05,0.0001963397371582687,-0.00017689912419882603,0.9927573800086975
A,14165,1.3346542573344777e-06,0.00010682013817131519,-0.00010548548391398072,0.7304567098617554
A,14186,2.9449303838191554e-05,6.817761459387839e-05,-3.8728310755686834e-05,0.9979590177536011
A,14184,3.0383750981854973e-06,0.00015221128705888987,-0.00014917291196070437,0.9940062761306763
A,14227,1.4681542779726442e-05,0.00017617565754335374,-0.0001614941147636273,0.9937615394592285
A,14218,9.18416453998816e-09,4.345092293078778e-06,-4.33590812853879e-06,0.5184949040412903
A,14220,7.021374699434091e-07,7.821448525646701e-05,-7.75123477865236e-05,0.559467077255249
A,14214,6.713718647688438e-08,4.3828454181493726e-06,-4.315708231672488e-06,0.5686945915222168
A,14290,0.00024361195391975343,5.2705974695754776e-08,0.00024355924794505768,0.7537038326263428
A,14301,6.536711225635372e-06,8.055265061557293e-05,-7.401593938993756e-05,0.997755765914917
A,14264,8.086102025117725e-05,8.991284630610608e-06,7.186973562056664e-05,0.9966061115264893
A,14262,4.2705560190370306e-05,5.307650553731946e-06,3.739790963663836e-05,0.9974777102470398
A,14334,0.00044905801769346,5.104487286189396e-07,0.00044854756896484105,0.7245959043502808
A,14359,0.000659732788335532,0.002341257641091943,-0.0016815248527564108,0.9994916915893555
A,14321,7.0338019213522784e-06,9.139959729509428e-05,-8.4365795373742e-05,0.9990074634552002
A,14349,6.678373756585643e-05,0.00029820416239090264,-0.0002314204248250462,0.9985404014587402
A,14393,4.585272108670324e-05,1.5793089914950542e-05,3.00596311717527e-05,0.9968775510787964
A,14589,1.7227930584340356e-05,0.0006938698934391141,-0.0006766419628547737,0.9819812774658203
A,14555,7.36510969545634e-07,5.278435537547921e-07,2.0866741579084191e-07,0.9999999403953552
A,14399,1.0311051482858602e-05,0.00011380007344996557,-0.00010348902196710696,0.99994957447052
A,14626,6.897606681377511e-07,3.5479231996760063e-07,3.349683481701504e-07,1.0
A,14637,4.4501241063699126e-05,1.2622904250747524e-06,4.3238950638624374e-05,0.794947624206543
A,14623,0.0003556448209565133,6.626521553698694e-07,0.0003549821688011434,0.9094889163970947
A,14618,1.8226073734695092e-05,2.1903157687575003e-07,1.8007042157819342e-05,0.7499197125434875
A,14685,3.66825406672433e-05,4.340725354268216e-06,3.2341815312975086e-05,0.9972624778747559
A,14662,0.031890906393527985,2.0551738089125138e-08,0.031890885841789895,0.9368772506713867
A,14654,3.2978066428768216e-06,0.00015939187142066658,-0.00015609406477778975,0.9988142251968384
A,14661,5.970113488729112e-05,7.507201371481642e-05,-1.5370878827525303e-05,0.9999490976333618
B,243,5.9811092796735466e-05,0.00019594846526160836,-0.0001361373724648729,0.9998912811279297
B,24,5.170968142920174e-05,0.0019757840782403946,-0.0019240743968111929,0.9937850832939148
B,214,0.0009783434215933084,0.01654141955077648,-0.015563076129183173,0.9970363974571228
B,167,0.0007527422276325524,0.013731935992836952,-0.0129791937652044,0.9963935613632202
B,289,0.00012819792027585208,0.0005368420970626175,-0.00040864417678676546,0.9992787837982178
B,304,0.0146814975887537,0.0008588953060097992,0.013822602282743901,0.9979532957077026
B,302,0.000257790379691869,0.0010586930438876152,-0.0008009026641957462,0.9995042085647583
B,276,0.00040239698137156665,0.00011758828622987494,0.0002848086951416917,0.9993438720703125
B,382,7.144417759263888e-05,7.175538485171273e-05,-3.112072590738535e-07,0.9999753832817078
B,605,0.2362619936466217,0.09841673821210861,0.1378452554345131,0.9997537136077881
B,595,0.00046054102131165564,0.0022732331417500973,-0.0018126921204384416,0.999216616153717
B,517,0.00020649147336371243,0.00018019643903244287,2.6295034331269562e-05,0.9999686479568481
B,762,0.00041629080078564584,0.000470161932753399,-5.387113196775317e-05,0.999982476234436
B,817,9.610826236894354e-05,0.00257704290561378,-0.0024809346432448365,0.9960922002792358
B,753,0.00010620194370858371,0.003047897247597575,-0.0029416953038889915,0.9969573020935059
B,805,0.00018391016055829823,0.003066516714170575,-0.002882606553612277,0.9981635808944702
B,909,0.00011127292236778885,0.002739204792305827,-0.0026279318699380383,0.9972603917121887
B,928,3.2727664802223444e-05,3.322304110042751e-05,-4.953762982040644e-07,0.9996123313903809
B,910,0.04009879380464554,0.45742174983024597,-0.41732295602560043,0.9973782300949097
B,975,0.00015013098891358823,0.004177751950919628,-0.00402762096200604,0.9943091869354248
B,1012,7.19097297405824e-05,0.0002772204752545804,-0.00020531074551399797,0.9997571706771851
B,1092,0.0005671262624673545,0.001702058594673872,-0.0011349323322065175,0.9996362924575806
B,1237,3.583373472793028e-05,0.00017356463649775833,-0.00013773090176982805,0.9984217286109924
B,1188,5.8490055380389094e-05,0.0016677628736943007,-0.0016092728183139116,0.9976733922958374
B,1358,0.0007926884572952986,0.015168885700404644,-0.014376197243109345,0.9969173669815063
B,1304,3.279568045400083e-05,0.0008365195826627314,-0.0008037239022087306,0.9971846342086792
B,1353,0.0005147395422682166,0.004041156731545925,-0.0035264171892777085,0.998599112033844
B,1284,0.0008812722517177463,0.009433020837605,-0.008551748585887253,0.9981951713562012
B,1413,0.0001699870335869491,0.00881089549511671,-0.008640908461529762,0.9936243891716003
B,1446,1.751260757446289,0.10669229179620743,1.6445684656500816,0.9977347254753113
B,1489,2.6539219106780365e-05,0.0008279287721961737,-0.0008013895530893933,0.9964163303375244
B,1439,0.00016747675545047969,0.006470681633800268,-0.0063032048783497885,0.9961254000663757
B,1552,0.00015840367996133864,0.0012716802302747965,-0.0011132765503134578,0.9986020922660828
B,1598,2.201821371272672e-05,0.00013111559383105487,-0.00010909738011832815,0.9970813393592834
B,1603,0.0036315431352704763,0.0027136204298585653,0.000917922705411911,0.9999749064445496
B,1658,0.001041695475578308,0.033981114625930786,-0.03293941915035248,0.9951432943344116
B,1686,8.99472797755152e-05,0.0001670956116868183,-7.71483319113031e-05,0.9999825954437256
B,1688,0.0008210313972085714,0.0005799063947051764,0.00024112500250339508,0.9999755620956421
B,1743,6.808825128246099e-05,0.00011088696919614449,-4.2798717913683504e-05,0.9997195601463318
B,1706,11.519989013671875,0.4125308692455292,11.107458144426346,0.994495689868927
B,1957,0.00018135551363229752,0.0012400017585605383,-0.0010586462449282408,0.9985124468803406
B,1839,0.00119950738735497,0.005543522536754608,-0.004344015149399638,0.9991475343704224
B,2108,0.0001297048875130713,0.004214922897517681,-0.00408521801000461,0.9965212345123291
B,2095,0.0002334932069061324,0.00020231801318004727,3.1175193726085126e-05,0.999996542930603
B,2203,0.0003063773619942367,0.00652275700122118,-0.006216379639226943,0.9966186881065369
B,2247,0.0016500778729096055,0.0008051404729485512,0.0008449373999610543,0.9998916387557983
B,2182,0.0008095484809018672,0.06923495978116989,-0.06842541130026802,0.9903147220611572
B,2225,0.043920498341321945,0.0388045571744442,0.005115941166877747,0.9999943971633911
B,2276,0.0027665928937494755,0.060578957200050354,-0.05781236430630088,0.9956618547439575
B,2282,0.0019140061922371387,0.03607766330242157,-0.03416365711018443,0.9970829486846924
B,2279,0.0003435068647377193,0.00029901444213464856,4.4492422603070736e-05,0.9999921917915344
B,2291,0.0016932752914726734,0.01838928461074829,-0.016696009319275618,0.9980224370956421
B,2462,0.003278872696682811,0.06296008825302124,-0.05968121555633843,0.9963861703872681
B,2502,0.0015489057404920459,0.013726538047194481,-0.012177632306702435,0.998279333114624
B,2708,0.0005116072134114802,0.004341169260442257,-0.0038295620470307767,0.9986251592636108
B,2592,0.002078027930110693,0.04322361946105957,-0.04114559153094888,0.9968451261520386
B,2799,0.0010914001613855362,0.0023604040034115314,-0.0012690038420259953,0.9998440146446228
B,2728,0.00034263019915670156,0.0009548453381285071,-0.0006122151389718056,0.9996643662452698
B,2722,5.777781916549429e-05,0.0002278094325447455,-0.0001700316133792512,0.9975175857543945
B,2764,1.724266621749848e-05,0.001488211564719677,-0.0014709688985021785,0.9897811412811279
B,2879,0.0008551482460461557,0.0006958470912650228,0.00015930115478113294,0.9999865293502808
B,2910,0.0003059568698517978,0.005800884682685137,-0.005494927812833339,0.9978560209274292
B,2902,0.0003517105942592025,0.0055895703844726086,-0.005237859790213406,0.9978169202804565
B,2883,0.00024294471950270236,0.0012096315622329712,-0.0009666868427302688,0.9992347359657288
B,2996,0.0004636516096070409,0.0027479813434183598,-0.002284329733811319,0.9992417097091675
B,3265,0.0008246149518527091,0.013170161284506321,-0.012345546332653612,0.997688889503479
B,3281,0.00046997316530905664,0.0037027806974947453,-0.0032328075321856886,0.9988110065460205
B,2933,0.002499568974599242,0.004808566067367792,-0.00230899709276855,0.999890148639679
B,3449,0.0004991595051251352,0.0021159418392926455,-0.0016167823341675103,0.9993838667869568
B,3527,0.0012107606744393706,0.0011274759890511632,8.328468538820744e-05,0.9999998807907104
B,3437,32.686119079589844,31.80168342590332,0.8844356536865234,0.9996441602706909
B,3554,9.858716657618061e-05,0.0007894989103078842,-0.0006909117437317036,0.9991379976272583
B,4042,0.0005193386459723115,0.0006013322272337973,-8.199358126148582e-05,0.9999752640724182
B,3684,0.00017239608860109001,0.0003369959304109216,-0.00016459984180983156,0.999954342842102
B,3970,0.0015756450593471527,0.0027412499766796827,-0.00116560491733253,0.9999037981033325
B,3830,0.001145096612162888,0.0001650942285778001,0.000980002383585088,0.9988698959350586
B,4240,0.0003985798975918442,0.001417804043740034,-0.00101922414614819,0.9994896650314331
B,4185,0.004098615609109402,0.03272312507033348,-0.02862450946122408,0.9983018636703491
B,4301,0.0005968415061943233,0.0012130677932873368,-0.0006162262870930135,0.9998785853385925
B,4167,0.00010608308366499841,0.0010566447163000703,-0.0009505616326350719,0.9990285038948059
B,4532,0.0006537726731039584,0.005238797981292009,-0.004585025308188051,0.9990614652633667
B,4493,0.00012254253670107573,0.00025766968610696495,-0.0001351271494058892,0.9997538924217224
B,4465,0.001634132699109614,0.0051470790058374405,-0.0035129463067278266,0.9995973706245422
B,4458,0.00041748772491700947,0.0021077170968055725,-0.001690229371888563,0.9992254972457886
B,4750,0.0006661068764515221,0.0029975201468914747,-0.0023314132704399526,0.9994134306907654
B,4654,2.359341669944115e-05,0.00010508844570722431,-8.149502900778316e-05,0.9991025924682617
B,4674,0.0001283741876250133,0.0011274154530838132,-0.0009990412654588,0.9983540773391724
B,4785,0.0003117209125775844,0.0001024165831040591,0.00020930432947352529,0.9998098611831665
B,4853,3.051134444831405e-05,0.00017798709450289607,-0.00014747575005458202,0.9982523322105408
B,4956,0.0015630079433321953,0.028014887124300003,-0.026451879180967808,0.9964789152145386
B,4833,0.000677920354064554,0.0010841599432751536,-0.00040623958921059966,0.9999487996101379
B,4855,0.00014161408762447536,0.0025329934433102608,-0.0023913793556857854,0.9966147541999817
B,5093,0.0007105970289558172,4.7050493776623625e-06,0.0007058919795781549,0.996249258518219
B,5026,0.0007317203562706709,0.002130483742803335,-0.0013987633865326643,0.9996403455734253
B,5080,2.399981713097077e-05,6.703029612253886e-06,1.7296787518716883e-05,0.9978761076927185
B,5104,0.04442436620593071,0.2952984869480133,-0.2508741207420826,0.9988952875137329
B,5134,0.0059050461277365685,0.07338497042655945,-0.06747992429882288,0.9971879720687866
B,5145,0.002515165600925684,0.029782308265566826,-0.027267142664641142,0.9980156421661377
B,5169,5.7525634474586695e-05,0.0004961215890944004,-0.0004385959546198137,0.9992576837539673
B,5154,0.013255750760436058,0.014288626611232758,-0.0010328758507966995,0.9999978542327881
B,5371,0.00043344724690541625,4.1603518184274435e-05,0.0003918437287211418,0.9993070363998413
B,5386,0.016943881288170815,0.26571935415267944,-0.24877547286450863,0.9965296983718872
B,5200,2.159036557713989e-05,0.0005309146945364773,-0.0005093243289593374,0.9992341995239258
B,5301,0.009887258522212505,0.24014590680599213,-0.23025864828377962,0.9948626756668091
B,5502,0.00028443109476938844,0.00013519525236915797,0.00014923584240023047,0.9999763369560242
B,5611,0.00032391882268711925,0.007399653550237417,-0.007075734727550298,0.9977890253067017
B,5544,0.0018903887830674648,0.01335857342928648,-0.011468184646219015,0.9985946416854858
B,5617,0.010936005041003227,0.01670122891664505,-0.005765223875641823,0.9999414086341858
B,5683,1.3638692507811356e-05,0.0003673219762276858,-0.00035368328371987445,0.9984452724456787
B,5728,0.00025920136249624193,0.005608412437140942,-0.0053492110746447,0.9971625208854675
B,5758,0.00021676026517525315,0.00431458093225956,-0.0040978206670843065,0.9972317218780518
B,5840,0.0037455700803548098,0.04046871140599251,-0.0367231413256377,0.9978540539741516
B,6179,0.00025844210176728666,0.0023965691216289997,-0.002138127019861713,0.9981275796890259
B,6112,0.00023784753284417093,4.084548891114537e-06,0.0002337629839530564,0.9889793992042542
B,6069,0.06646519154310226,0.05013047531247139,0.016334716230630875,0.9999817609786987
B,5975,0.05050286278128624,0.0018612126586958766,0.04864165012259036,0.9965968132019043
B,6219,0.0004602021654136479,0.0012471223017200828,-0.0007869201363064349,0.9997413754463196
B,6336,0.03844127058982849,0.3660494387149811,-0.3276081681251526,0.9987004995346069
B,6203,0.3456493318080902,0.11758100241422653,0.22806832939386368,0.9997677803039551
B,6299,0.012820558622479439,0.031552597880363464,-0.018732039257884026,0.9997597336769104
B,6448,0.00047896942123770714,0.00022041276679374278,0.00025855665444396436,0.9998230934143066
B,6531,0.00029396943864412606,0.0014351409627124667,-0.0011411715240683407,0.9993363618850708
B,6561,0.0005436731153167784,0.0016612429171800613,-0.001117569801863283,0.9996306300163269
B,6497,0.0002946099848486483,0.00022186955902725458,7.274042582139373e-05,0.9999635219573975
B,6974,3.853277667076327e-05,0.0011557349935173988,-0.0011172022168466356,0.9945701360702515
B,6759,0.00012410402996465564,0.0005296142189763486,-0.000405510189011693,0.9997041821479797
B,6796,0.002645595697686076,0.013750547543168068,-0.011104951845481992,0.9993851184844971
B,6729,7.3947012424469e-05,0.00014314809232018888,-6.920107989571989e-05,0.9999905824661255
B,7143,0.007525240071117878,0.051538754254579544,-0.044013514183461666,0.9986991882324219
B,7292,0.0009682516101747751,0.01752842403948307,-0.016560172429308295,0.9966135025024414
B,7210,0.0006542566115967929,0.0005092689534649253,0.00014498765813186765,0.9999873042106628
B,7238,0.0003095808788202703,0.0018864561570808291,-0.0015768752782605588,0.9991090297698975
B,7621,0.0001576255017425865,0.0018068358767777681,-0.0016492103750351816,0.9986898899078369
B,7552,0.00015144431381486356,0.00570639269426465,-0.005554948380449787,0.9949054718017578
B,7625,0.0010960148647427559,0.04498272016644478,-0.04388670530170202,0.9930164813995361
B,7578,0.0001314235123572871,0.0004718211421277374,-0.0003403976297704503,0.9995958805084229
B,7663,0.0001945222174981609,0.005313004367053509,-0.005118482149555348,0.9954893589019775
B,7721,0.008652837947010994,0.06751202046871185,-0.05885918252170086,0.9987582564353943
B,7690,3.945343632949516e-05,0.00035637756809592247,-0.0003169241317664273,0.9989461302757263
B,7708,0.00016079784836620092,0.001356466906145215,-0.0011956690577790141,0.9985988140106201
B,7908,0.0002470745239406824,0.0014635585248470306,-0.0012164840009063482,0.9992494583129883
B,8174,1.2232190783834085e-05,2.028664130193647e-05,-8.054450518102385e-06,0.9962558746337891
B,7862,4.8702429921831936e-05,0.001142582856118679,-0.0010938804261968471,0.9967779517173767
B,7935,2.2797285055276006e-05,4.4046679249731824e-05,-2.1249394194455817e-05,0.9999999403953552
B,8321,0.0006406604661606252,0.019714459776878357,-0.01907379931071773,0.9959133267402649
B,8369,0.0055321017280220985,0.13327282667160034,-0.12774072494357824,0.9966756105422974
B,8364,0.00021783626289106905,0.0003673616738524288,-0.00014952541096135974,0.9998430609703064
B,8351,5.304425212671049e-05,0.002824565628543496,-0.0027715213764167856,0.9955145120620728
B,8531,0.0008729774272069335,0.0011104884324595332,-0.00023751100525259972,0.9999845027923584
B,8404,5.674107887898572e-05,9.430017234990373e-05,-3.7559093470918015e-05,0.999958872795105
B,8413,0.0001404856884619221,0.00339890131726861,-0.003258415628806688,0.9959219694137573
B,8418,0.006015149876475334,0.032336603850126266,-0.026321453973650932,0.9989883899688721
B,8576,0.00010336139530409127,0.00020567356841638684,-0.00010231217311229557,0.999936044216156
B,8582,0.0019802709575742483,0.028418799862265587,-0.02643852890469134,0.9974800944328308
B,8561,0.00026923531549982727,0.0024592073168605566,-0.0021899720013607293,0.9985844492912292
B,8578,7.1143833338283e-05,8.495228394167498e-05,-1.3808450603391975e-05,0.999998152256012
B,8786,5.92591823078692e-06,0.0002409349544905126,-0.0002350090362597257,0.9982947111129761
B,8640,8.571790385758504e-05,0.0004671547212637961,-0.00038143681740621105,0.9992383718490601
B,8652,2.0221734303049743e-05,0.00028993506566621363,-0.0002697133313631639,0.995639443397522
B,8799,0.012850742787122726,0.15409475564956665,-0.14124401286244392,0.9971653819084167
B,9093,0.00035683484748005867,0.00863031018525362,-0.008273475337773561,0.9961853623390198
B,9104,0.0051245903596282005,0.0744704157114029,-0.06934582535177469,0.996994137763977
B,8964,4.0547045500716195e-05,0.0004390558460727334,-0.0003985088005720172,0.9978805780410767
B,9189,0.0003227858687750995,0.0055510918609797955,-0.005228305992204696,0.9966040849685669
B,9324,21.989246368408203,20.226808547973633,1.7624378204345703,0.9981213808059692
B,9315,3.7011492252349854,0.0009788573952391744,3.700170367839746,0.9737752676010132
B,9340,0.0003017802082467824,0.0032326381187886,-0.0029308579105418175,0.9983482360839844
B,9317,3.261880556237884e-05,0.00118357059545815,-0.001150951789895771,0.9940482974052429
B,9369,0.0032450472936034203,0.031910933554172516,-0.028665886260569096,0.998228907585144
B,9413,0.0005188306677155197,0.0030583662446588278,-0.002539535576943308,0.9992597699165344
B,9393,1.1198013453395106e-05,0.0007840200560167432,-0.0007728220425633481,0.9945141077041626
B,9386,0.0014521511038765311,8.589046774432063e-05,0.0013662606361322105,0.9966270923614502
B,9622,0.043601613491773605,0.5695123076438904,-0.5259106941521168,0.9979705810546875
B,9479,0.004366631153970957,0.017793025821447372,-0.013426394667476416,0.9994425177574158
B,9488,0.0006999662145972252,0.013837514445185661,-0.013137548230588436,0.9972360134124756
B,9603,0.0007323050522245467,7.769075455144048e-05,0.0006546142976731062,0.9993560314178467
B,9771,0.0003609441628213972,0.0009504022309556603,-0.0005894580681342632,0.9996591806411743
B,9726,0.011186540126800537,0.0036801202222704887,0.007506419904530048,0.9996176958084106
B,9822,0.00020493834745138884,0.006156818941235542,-0.0059518805937841535,0.9951258897781372
B,9682,0.00011177868145750836,0.0024182621855288744,-0.002306483504071366,0.9976292848587036
B,9967,0.00011253600678173825,0.0003287492727395147,-0.00021621326595777646,0.9997698068618774
B,9917,4.371477189124562e-06,2.6298945158487186e-05,-2.1927467969362624e-05,0.9784120917320251
B,9858,0.003344117198139429,0.02379671297967434,-0.02045259578153491,0.9989802241325378
B,9904,1.2987232366867829e-05,4.661647108150646e-05,-3.362923871463863e-05,0.9999547004699707
B,10055,0.0032173204235732555,0.0017124786972999573,0.0015048417262732983,0.9998690485954285
B,10030,0.19294966757297516,0.23354299366474152,-0.04059332609176636,0.9999861121177673
B,10087,0.00035286424099467695,0.004683447536081076,-0.004330583295086399,0.997926652431488
B,10052,0.005097082816064358,0.010351342149078846,-0.005254259333014488,0.9998164176940918
B,10134,0.0007560394005849957,0.001592498505488038,-0.0008364591049030423,0.9998365044593811
B,10244,0.0005346478428691626,0.008365072309970856,-0.007830424467101693,0.9978659152984619
B,10203,0.0008785628597252071,0.0034948906395584345,-0.0026163277798332274,0.9994109869003296
B,10305,0.001520321937277913,0.005410762038081884,-0.0038904401008039713,0.9994081258773804
B,10321,0.0036150412634015083,0.05180831626057625,-0.04819327499717474,0.9969931840896606
B,10332,0.0002331279538339004,0.009799729101359844,-0.009566601147525944,0.9951371550559998
B,10333,5.310290816851193e-06,4.05567443522159e-05,-3.524645353536471e-05,0.9952712059020996
B,10360,0.0006291483296081424,0.0072127836756408215,-0.006583635346032679,0.9974526166915894
B,10392,0.010839536786079407,0.0005171324592083693,0.010322404326871037,0.997437059879303
B,10389,0.00010304764873581007,6.154077709652483e-05,4.1506871639285237e-05,0.9996597170829773
B,10409,0.001063892268575728,5.8790457842405885e-05,0.001005101810733322,0.9982917308807373
B,10414,3.1968604162102565e-05,0.00015318888472393155,-0.00012122028056182899,0.9984296560287476
B,10570,0.0009485966293141246,0.009010284207761288,-0.008061687578447163,0.9977763891220093
B,10556,0.0005693585844710469,0.007556359749287367,-0.00698700116481632,0.998426616191864
B,10445,2.73059013125021e-05,0.0001443218206986785,-0.00011701591938617639,0.9998029470443726
B,10427,0.1639566868543625,0.00291650602594018,0.1610401808284223,0.9965396523475647
B,10586,0.00037623406387865543,0.002654707059264183,-0.0022784729953855276,0.9986352920532227
B,10574,9.880688594421372e-05,0.0003827303880825639,-0.00028392350213835016,0.9997231960296631
B,10578,0.00010238321556244045,0.0012449928326532245,-0.001142609617090784,0.9984087944030762
B,10597,0.0007512189913541079,0.006808965001255274,-0.006057746009901166,0.998199999332428
B,10624,1.1350472959748004e-05,0.0003131478442810476,-0.0003017973713212996,0.9992523193359375
B,10618,0.726140558719635,0.0017490810714662075,0.7243914776481688,0.9882044196128845
B,10628,6.669126014458016e-05,0.003313026623800397,-0.0032463353636558168,0.9939164519309998
B,10636,9.732026956044137e-05,0.002502865856513381,-0.0024055455869529396,0.996659517288208
B,10729,0.0004235571250319481,0.0040630074217915535,-0.0036394502967596054,0.9980842471122742
B,10705,9.19659505598247e-05,0.0009503899491392076,-0.0008584239985793829,0.9978774785995483
B,10723,0.00035626566386781633,0.006700665690004826,-0.006344400026137009,0.9965391159057617
B,10679,0.0012152517447248101,0.0025876180734485388,-0.0013723663287237287,0.9997872710227966
B,10804,0.000155848145368509,0.0002495432854630053,-9.369514009449631e-05,0.9999995231628418
B,10772,2.172350650653243e-05,4.3948734855803195e-06,1.732863302095211e-05,0.9988552331924438
B,10782,0.00018585985526442528,0.0006852251826785505,-0.0004993653274141252,0.9995561838150024
B,10784,0.05507047846913338,2.6763529604068026e-05,0.05504371493952931,0.985490083694458
B,10884,0.00020861609664279968,0.0034177054185420275,-0.003209089321899228,0.9970269203186035
B,10816,0.0003894220571964979,0.005048655439168215,-0.004659233381971717,0.9978321194648743
B,10900,0.03370644897222519,0.02536824531853199,0.0083382036536932,0.9999715089797974
B,10855,0.0006083350162953138,0.007568478584289551,-0.006960143567994237,0.9978753328323364
B,10915,8.510945917805657e-05,0.000606770976446569,-0.0005216615172685124,0.9984043836593628
B,10967,0.00037550838897004724,0.0036783795803785324,-0.003302871191408485,0.9982197284698486
B,10923,3.14050012093503e-05,0.0010762138990685344,-0.001044808897859184,0.9935922026634216
B,10933,0.004736517556011677,0.0020078038796782494,0.0027287136763334274,0.9998080730438232
B,11310,0.00010699626727728173,0.0015195761807262897,-0.001412579913449008,0.9973036050796509
B,11212,0.004232302308082581,0.014063939452171326,-0.009831637144088745,0.9996691942214966
B,11173,0.00015509095101151615,0.0012858392437919974,-0.0011307482927804813,0.997885525226593
B,11431,0.00018922197341453284,0.001189917093142867,-0.0010006951197283342,0.998967707157135
B,11482,0.014721653424203396,0.0003919379669241607,0.014329715457279235,0.9960048198699951
B,11513,0.00045930733904242516,0.004841855727136135,-0.00438254838809371,0.9987398386001587
B,11490,2.37960230151657e-05,0.0006796448142267764,-0.0006558487912116107,0.998805582523346
B,11520,0.00017701800970826298,0.0001257998519577086,5.121815775055438e-05,0.9999982118606567
B,11563,0.0006161051569506526,0.0018220231868326664,-0.0012059180298820138,0.999695360660553
B,11576,6.062047395971604e-05,0.00046458427095785737,-0.00040396379699814133,0.9992955923080444
B,11546,6.415630923584104e-05,0.0008332619909197092,-0.0007691056816838682,0.9970657229423523
B,11570,0.00016259308904409409,0.0009297949727624655,-0.0007672018837183714,0.9991198778152466
B,11634,0.014971567317843437,0.0049814265221357346,0.009990140795707703,0.999705970287323
B,11598,0.0006319902022369206,0.006774994544684887,-0.006143004342447966,0.9980545043945312
B,11588,6.893567478982732e-05,6.20171704213135e-05,6.9185043685138226e-06,0.9998162984848022
B,11610,0.0013658663956448436,0.00031134666642174125,0.0010545197292231023,0.9992190599441528
B,11824,0.000292845448711887,0.01665659062564373,-0.016363745176931843,0.9935123920440674
B,11772,0.00028053252026438713,0.017210856080055237,-0.01693032355979085,0.9921748042106628
B,11803,0.012002779170870781,0.34173089265823364,-0.32972811348736286,0.9954453706741333
B,11761,0.00034459648304618895,0.0031838456634432077,-0.002839249180397019,0.9983633756637573
B,11924,6.056575875845738e-05,0.000652632093988359,-0.0005920663352299016,0.9973750710487366
B,11917,0.0008325371891260147,0.021879926323890686,-0.02104738913476467,0.9950940608978271
B,11907,2.8716308406728785e-06,0.00012358867388684303,-0.00012071704304617015,0.9984824657440186
B,11923,4.1010804125107825e-05,0.0020475219935178757,-0.002006511189392768,0.9926360249519348
B,12104,0.00011524156434461474,0.004264838993549347,-0.004149597429204732,0.9956879019737244
B,11946,2.237580338260159e-05,0.0006752553163096309,-0.0006528795129270293,0.9972826242446899
B,12170,0.00011848499707411975,0.0013649697648361325,-0.0012464847677620128,0.9972716569900513
B,11956,0.0003760471008718014,0.003100914880633354,-0.002724867779761553,0.9985859990119934
B,12216,0.0002883989072870463,0.005161405075341463,-0.004873006168054417,0.9968824982643127
B,12199,0.00022221518156584352,0.0019255474908277392,-0.0017033323092618957,0.9988504648208618
B,12192,0.00017566903261467814,0.0045221722684800625,-0.004346503235865384,0.9970475435256958
B,12193,0.0006208718405105174,0.006186375394463539,-0.005565503553953022,0.9983820915222168
B,12318,0.05631918087601662,0.0749269649386406,-0.018607784062623978,0.9999799728393555
B,12327,0.0006967051886022091,0.0004970063455402851,0.00019969884306192398,0.9999687671661377
B,12300,0.00024265189131256193,0.0007846488151699305,-0.0005419969238573685,0.999660074710846
B,12271,0.0005792948650196195,0.0001202550483867526,0.00045903981663286686,0.9993529915809631
B,12525,0.0003471611998975277,0.005188167095184326,-0.0048410058952867985,0.9974755048751831
B,12445,0.0011821851367130876,0.026373568922281265,-0.025191383785568178,0.9968684911727905
B,12478,0.000750135921407491,0.0002475764194969088,0.0005025595019105822,0.9996623396873474
B,12467,3.215256583644077e-05,0.001171595649793744,-0.0011394430839573033,0.9896867275238037
B,12590,0.00030491017969325185,0.0005760189378634095,-0.00027110875817015767,0.9999127984046936
B,12619,0.007672893349081278,0.04717686027288437,-0.03950396692380309,0.9992212653160095
B,12608,0.00017452542670071125,0.0009606582461856306,-0.0007861328194849193,0.9990484714508057
B,12634,9.153146675089374e-05,0.002585385460406542,-0.002493853993655648,0.9960363507270813
B,12841,0.0030029877088963985,0.012218363583087921,-0.009215375874191523,0.9993048906326294
B,12777,0.00012998233432881534,0.0017683366313576698,-0.0016383542970288545,0.9974237680435181
