condition,epoch,raw_norm_mean,raw_norm_median,adaface_quality_mean,adaface_quality_median,p_assigned_mean,p_assigned_median,difficulty_mean,difficulty_median,per_sample_loss_mean,per_sample_loss_median,head_gradient_norm_mean,head_gradient_norm_median,p_true_mean,p_true_median
C,38,22.538828746841613,22.46086883544922,0.1336352393838173,0.1225343123078346,0.8110025085022521,0.9448719620704652,0.18899749149774792,0.0551280379295349,0.4314523023894255,0.0567058771848678,4.4544936377717415,1.300758719444275,0.035000872956967015,0.0002079085825243
C,39,22.540653540369977,22.502838134765625,0.13447728777495746,0.1223007515072822,0.8202602234240258,0.9467583894729614,0.17973977657597418,0.0532416105270385,0.3947024359578904,0.0547113344073295,4.185390709367474,1.2090271711349487,0.02635874079442218,0.0002065726002911
C,40,22.541817412778556,22.4867000579834,0.13567481856463556,0.1282534152269363,0.8245045104861262,0.957145929336548,0.1754954895138738,0.0428540706634521,0.3931139640295546,0.0437993928790092,4.118450725406271,1.0227289199829102,0.025714491423177308,0.0001963391841854
D,1,21.790837520461483,20.644004821777344,0.005582526850259279,0.0011466818396002,3.694334289938536e-13,1.7819370924567618e-15,0.9999999999996305,0.9999999999999982,34.018012461834644,33.96107482910156,64.63127175388566,64.6917953491211,0.018664621264167326,0.0002281629713252
D,2,21.030419344155185,19.279205322265625,-0.00012345204780267346,-0.0148093421012163,1.7800451365994401e-12,1.0030634465120048e-14,0.99999999999822,0.99999999999999,32.283727324152565,32.233131408691406,49.41070898216891,48.74494934082031,0.034343463284806634,0.0014016515342518
D,3,20.87784180147102,19.32023429870605,-0.003110664532025148,-0.0249890349805355,5.15602082126539e-11,2.5879885528438257e-14,0.9999999999484398,0.999999999999974,31.260282675501813,31.285310745239254,43.48850929719856,42.76152420043945,0.05148910616205057,0.0045272978022694
D,4,20.63545743160937,18.390405654907227,0.0030647690658505357,-0.045668251812458,3.6704720971918557e-09,4.5621716311412125e-14,0.9999999963295279,0.9999999999999544,30.57655177334705,30.718393325805664,40.64711410154779,39.90201187133789,0.07740135936156627,0.003812106559053
D,5,20.807571623928574,18.856470108032227,-8.080794517348252e-05,-0.0522420592606067,1.8244861089958257e-09,8.342258768544512e-14,0.999999998175514,0.9999999999999166,30.018988817054105,30.114856719970703,38.767081539659614,38.02470016479492,0.08760898543395404,0.005782310385257
D,6,21.155239793708525,19.00595474243164,0.003299410135530123,-0.0659118071198463,1.0621731221516246e-08,1.2060637861674442e-13,0.9999999893782688,0.9999999999998794,29.59519737381533,29.746244430541992,37.65331914970674,36.8805046081543,0.11767669431073122,0.0040234616026282
D,7,21.36713741486331,19.36246681213379,0.003748823628951855,-0.0705880597233772,2.545996034504361e-05,2.1240454328112085e-13,0.9999745400396549,0.9999999999997876,28.84573298925377,29.18028450012207,36.57909553252071,35.83686447143555,0.14692383215552868,0.0071415663696825
D,8,21.68601311741105,20.036659240722656,0.005368643847705474,-0.062265072017908,0.00013582995831312906,4.320030119221719e-13,0.9998641700416869,0.999999999999568,28.108546845769308,28.47034454345703,35.7814703451869,35.2768669128418,0.1725931140902151,0.0048519247211515
D,9,21.8680622303055,20.42387962341309,0.0033975097747710485,-0.0599438101053237,9.220020062977072e-06,1.0813843310392146e-12,0.9999907799799371,0.9999999999989186,27.272608154710518,27.552778244018555,35.07632112434111,34.62134552001953,0.1987554025778695,0.0051266537047922
D,10,22.103962485531728,21.010921478271484,0.006543862172500631,-0.0479171760380268,0.0007784124703687355,2.9797176011314708e-12,0.9992215875296314,0.9999999999970204,26.401020613309132,26.53919219970703,34.3227121255484,33.90159606933594,0.21516354763372836,0.0056122965179383
D,11,22.254292481663715,21.515357971191406,0.017746215435291098,-0.0271488092839717,0.0006519551870583972,9.459481808971049e-12,0.9993480448129417,0.9999999999905406,25.361753375530242,25.384002685546875,33.69192335841167,33.42156982421875,0.2250462667514423,0.0062275668606162
D,12,22.336195916325213,21.848783493041992,0.022009042451054377,-0.0131170591339468,0.0025452349973635905,2.6491028121133908e-11,0.9974547650026365,0.999999999973509,24.22092892142714,24.35421562194824,32.906786062326056,32.76161193847656,0.23055415490464498,0.0073349485173821
D,13,22.39155931679599,22.05850601196289,-0.008919868586709052,-0.033567551523447,0.004417626975047882,1.0851643889031591e-10,0.995582373024952,0.9999999998914836,23.014737885499663,22.94411849975586,32.13273057111775,32.03998947143555,0.23948728020320106,0.0053866244852542
D,14,22.453175189925965,22.2667236328125,0.00904333422027798,-0.0080454805865883,0.006873440542001138,2.9736094142585046e-10,0.993126559457999,0.9999999997026392,21.94034134988056,21.93607521057129,31.390174428497453,31.48789405822754,0.24548941661777515,0.0061975410208106
D,15,22.466975035150366,22.277851104736328,0.0007889884209094875,-0.0180230848491191,0.005596376036922715,9.545100265739848e-10,0.9944036239630771,0.99999999904549,20.767844722698253,20.76982307434082,30.814897813165043,30.87496566772461,0.2358635585101391,0.0052266214042901
D,16,22.475352339687117,22.28706169128418,0.002125506594742746,-0.0194514598697423,0.008447590324284009,4.961564492589332e-09,0.991552409675716,0.9999999950384356,19.620171851115863,19.121543884277344,30.201187817427407,30.277587890625,0.23437643318216922,0.0068087009713053
D,17,22.47280761994511,22.310420989990234,-0.004961986879100011,-0.0232129264622926,0.013396268122717176,1.3732825543399942e-08,0.9866037318772828,0.9999999862671743,18.425858352564905,18.103477478027344,29.52591525794512,29.83082389831543,0.23623273090005303,0.0081659834831953
D,18,22.479521743590574,22.326505661010746,0.009119034742470835,-0.008183529600501,0.020661168825140425,5.5730801307163353e-08,0.9793388311748595,0.9999999442691988,16.97340001172891,16.70273208618164,28.549485649696315,28.965639114379883,0.23246376214038814,0.0112145766615867
D,19,22.493487699118006,22.345134735107425,0.008860251376640645,-0.0093836411833763,0.023980067325627113,2.5073276788134535e-07,0.9760199326743729,0.999999749267232,15.783731560673823,15.198878288269045,28.16117479859526,28.66231155395508,0.25972864452227146,0.008170748129487
D,20,22.495114667501795,22.34757804870605,-0.0036022563415007217,-0.021650705486536,0.028675608327341305,7.59026249852468e-07,0.9713243916726587,0.99999924097375,14.540497066148344,14.091229438781738,27.55572240254247,28.129051208496094,0.22467584702553703,0.0074514551088213
D,21,22.50252957723227,22.363245010375977,0.003671083887491984,-0.0140703180804848,0.08937412597478675,6.568244862137362e-05,0.9106258740252132,0.9999343175513786,10.412825204243521,9.6306791305542,25.002475244524238,26.76563262939453,0.2037890463987505,0.0059752101078629
D,22,22.50027172548225,22.39177894592285,0.010565991998532316,-0.0036656763404607,0.10926654555746217,0.0002500585396774,0.8907334544425378,0.9997499414603226,9.2866777983963,8.293815612792969,24.127263514380566,26.150081634521484,0.21378205340072495,0.0110933305695652
D,23,22.502695520699742,22.434236526489254,0.015943133817657443,0.0068430891260504,0.1268566069950131,0.0004731523804366,0.8731433930049869,0.9995268476195632,8.58798344149619,7.656093120574951,23.49842908052161,25.88090133666992,0.2126869735880239,0.0106123620644211
D,24,22.502848609556636,22.32976722717285,0.013715921109626408,-0.0081594474613666,0.13724970329549926,0.0014020997332409,0.8627502967045007,0.9985979002667592,7.938686049065268,6.569784164428711,23.037159452755006,25.42115020751953,0.1902392663886293,0.0100063374266028
D,25,22.50285306080278,22.36731719970703,0.01431328855706512,-0.0036063501611351,0.15363806766029495,0.0020094946958124,0.846361932339705,0.9979905053041876,7.4283505924577975,6.209871768951416,22.540552317755274,25.20363044738769,0.18717539488243903,0.0112406071275472
D,26,22.50240501495729,22.41311836242676,0.01624797922761056,0.0053370641544461,0.17226596946260447,0.0037655725609511,0.8277340305373955,0.9962344274390488,6.875360375747922,5.581855297088623,21.91114393312338,24.784912109375,0.1884124923426445,0.011147666722536
D,27,22.50837021425546,22.363977432250977,0.019347911948059036,0.0013869950780645,0.1901836676025616,0.0063632084056735,0.8098163323974383,0.9936367915943264,6.3964233553612635,5.057222366333008,21.24920725191427,24.356395721435547,0.17288126907287257,0.0089028440415859
D,28,22.51056813849024,22.424448013305664,0.018502842336048018,0.0060723256319761,0.20414650547560598,0.0122495647519826,0.795853494524394,0.9877504352480172,5.919666230813057,4.4022650718688965,20.854081738829972,24.24059295654297,0.1625625922588832,0.0088514611124992
D,29,22.50918559062912,22.38249397277832,0.01700993641891169,0.0013486399548128,0.22492183062496207,0.0178521573543548,0.7750781693750378,0.9821478426456453,5.4361167348379125,4.025630950927734,20.258909029849324,23.725292205810547,0.16570440427644095,0.0077833654358983
D,30,22.509381814520044,22.39698600769043,0.017749184406087564,0.0039404248818755,0.2513917796053883,0.0347971953451633,0.7486082203946117,0.9652028046548368,4.9304341099302516,3.3582184314727783,19.520131035044898,23.16414833068848,0.1395157540303402,0.0063798855990171
D,31,22.509982875686095,22.384315490722656,0.019393019672039286,0.0021980237215757,0.2947035516970865,0.081510029733181,0.7052964483029135,0.918489970266819,4.208053897256775,2.507029294967652,18.29846418829702,21.835664749145508,0.13935543476848708,0.0062785344198346
D,32,22.508797634538396,22.38405990600586,0.018719038285934984,0.0017339093610644,0.3028992468750538,0.0838512182235717,0.6971007531249461,0.9161487817764282,4.122157517008494,2.4787111282348637,17.98984400163904,21.57823181152344,0.15651644505766996,0.0061460570432245
D,33,22.512503663488182,22.41189193725586,0.01897302646290915,0.0067511410452425,0.30739095254445054,0.0975337177515029,0.6926090474555495,0.902466282248497,4.024580295991734,2.32755708694458,17.894862991265423,21.492467880249023,0.14447149588940927,0.008147926069796
D,34,22.512582319788187,22.42826461791992,0.019623556149483894,0.0072673982940614,0.3129415113551358,0.1217773035168647,0.6870584886448642,0.8782226964831352,3.919435228210469,2.1055612564086914,17.666076843352673,20.847883224487305,0.1324503878909675,0.0085998363792896
D,35,22.510571064776684,22.4084415435791,0.019526723812688218,0.0049055656418204,0.2987239385288566,0.0844800621271133,0.7012760614711433,0.9155199378728868,4.017225660033165,2.4712398052215576,18.04088935975569,21.536733627319336,0.1288790339197043,0.0061168116517364
D,36,22.509961082734257,22.407814025878903,0.01740803673286857,0.0049439612776041,0.32416599428705206,0.1221716478466987,0.6758340057129479,0.8778283521533012,3.7967724203772306,2.102328300476074,17.406172569286728,20.564252853393555,0.13953392948276874,0.0073953322134912
D,37,22.511011929799274,22.392370223999023,0.020158412235877363,0.0034675723873078,0.3058807344696775,0.0936493352055549,0.6941192655303224,0.906350664794445,3.948862143925353,2.3681979179382324,17.84154024123506,21.181062698364254,0.13066182494370365,0.006873429287225
D,38,22.51230404451669,22.43912124633789,0.018588676387170634,0.0068205166608095,0.3229171377652156,0.1107118278741836,0.6770828622347843,0.8892881721258163,3.824419061372601,2.200824737548828,17.45534779218665,21.058467864990234,0.13433468223206885,0.0071100024506449
D,39,22.510301157480264,22.39539909362793,0.018323389525350474,0.0025558490306138,0.3207306654628537,0.1266600489616394,0.6792693345371462,0.8733399510383606,3.794641612234514,2.066248655319214,17.46698379832982,20.69978141784668,0.1382112993811772,0.008439352735877
D,40,22.513003375041915,22.368911743164062,0.017715496386096992,-0.0021813060157001,0.3329931733619829,0.1401766389608383,0.667006826638017,0.8598233610391617,3.6991140642703484,1.9648518562316892,17.148476569468087,20.34186363220215,0.13571240862774317,0.0049778600223362
